63429ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = $r0.<com.mixpanel.android.viewcrawler.m: int b>
63244ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$r3 = $r0.<com.mixpanel.android.viewcrawler.m: float[] d>
63131ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $r2[0]
63222ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$l3 = $r1.<android.hardware.SensorEvent: long timestamp>
63108ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$r3 = $r0.<com.mixpanel.android.viewcrawler.m: float[] d>
63393ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $r2[$i0]
63360ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$l3 = $l3 - $l4
63407ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $f1 * $f2
63306ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $f1 - $f0
63442ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $f1 - $f0
63453ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = 0.7F * $f1
63112ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $f1 - $f0
63543ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $f1 * $f2
63095ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$r2 = $r1.<android.hardware.SensorEvent: float[] values>
63427ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$l4 = $r0.<com.mixpanel.android.viewcrawler.m: long c>
63199ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $r2[0]
63122ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $f1 - $f0
63100ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$r3 = $r0.<com.mixpanel.android.viewcrawler.m: float[] d>
63431ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$b1 = $l3 cmp 1000000000L
63521ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = 0.7F * $f1
63439ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $r3[$i0]
63361ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = $r0.<com.mixpanel.android.viewcrawler.m: int b>
63139ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $f1 * $f2
63406ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f2 = $r2[1]
63333ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = $r0.<com.mixpanel.android.viewcrawler.m: int b>
63452ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $f1 - $f0
63450ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$r3 = $r0.<com.mixpanel.android.viewcrawler.m: float[] d>
63527ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $r3[$i0]
63316ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $f1 - $f0
63027ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$r2 = $r1.<android.hardware.SensorEvent: float[] values>
63564ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$l3 = $l3 - $l4
63479ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $f1 * $f2
63058ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = $i0 + 1
63448ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$r3 = $r0.<com.mixpanel.android.viewcrawler.m: float[] d>
63334ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $r2[0]
63202ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f2 = $r2[1]
63178ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$r3 = $r0.<com.mixpanel.android.viewcrawler.m: float[] d>
63383ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $r2[$i0]
